地区(大区),省/直辖市,城市/区县,产业分类,紧缺岗位名称,需求程度,学历要求,专业要求,薪资参考/政策补贴,缺口人数,文件年份
华北地区,河北,河北,,土木建筑工程技术人员,,大专以上,土木类相关专业,8500,,2024
华北地区,河北,河北,,工程造价工程技术人员,,大专以上,工程管理、工程造价等相关专业,5000,,2024
华北地区,河北,河北,,市场营销专业人员,,大专以上,不限,4300,,2024
华北地区,河北,河北,,物业经营管理专业人员,,大专以上,不限,7000,,2024
华北地区,河北,河北,,剪辑师,,大专以上,视觉传达设计、影视摄影与制作等相关专业,4000,,2024
华北地区,河北,河北,,文字编辑,,大专以上,中国语言文学类相关专业,3800,,2024
华北地区,河北,河北,,美工师,,大专以上,设计学类相关专业,3900,,2024
华北地区,河北,河北,,食品工程技术人员,,大专以上,食品科学与工程类相关专业,4500,,2024
华北地区,河北,河北,,价格专业人员,,大专以上,会计、审计等相关专业,5200,,2024
华北地区,河北,河北,,秘书,,大专以上,不限,4600,,2024
华北地区,河北,河北,,消防安全管理员,,大专以上,不限,3600,,2024
华北地区,河北,河北,,商业摄影师,,大专以上,视觉传达设计、影视摄影与制作等相关专业,6500,,2024
华北地区,河北,河北,,农产品食品检验员L,,大专以上,生物工程类相关专业,4200,,2024
华北地区,河北,河北,,货运代理服务员,,大专以上,物流管理相关专业,4200,,2024
华北地区,河北,河北,,讲解员,,大专以上,不限,4500,,2024
华北地区,河北,河北,,眼镜验光师,,大专以上,不限,4400,,2024
华北地区,河北,河北,,房地产经纪人,,大专以上,不限,5800,,2024
华北地区,河北,河北,,保险代理人,,大专以上,不限,4300,,2024
华北地区,河北,河北,,客户服务管理员,,大专以上,不限,4500,,2024
华北地区,河北,河北,,家禽饲养员,,大专以上,不限,6700,,2024
华北地区,河北,河北,,炼钢工,,大专以上,冶金工程、材料成型及控制工程等相关专业,8000,,2024
华北地区,河北,河北,,化学合成制药工,,大专以上,药学类、化学类等相关专业,4500,,2024
华北地区,河北,河北,,机电设备维修工,,大专以上,自动化类、机械类等相关专业,6500,,2024
华北地区,河北,河北,,安全员,,大专以上,理学、工学等相关专业,3900,,2024
华北地区,河北,河北,,金属轧制工,,大专以上,金属材料工程相关专业,8000,,2024
华北地区,河北,河北,,化工单元操作工,,大专以上,不限,6100,,2024
华北地区,河北,河北,,质检员,,大专以上,不限,4300,,2024
华北地区,河北,河北,,人工智能工程技术人员S,,博士研究生以上,数学类、计算机类等相关专业,10400,,2024
华北地区,河北,河北,,经济学研究人员,,博士研究生以上,经济学类相关专业,9200,,2024
华北地区,河北,河北,,物理学研究人员,,博士研究生以上,材料类、物理学类等相关专业,11500,,2024
华北地区,河北,河北,,化学研究人员,,博士研究生以上,化工与制药类相关专业,11200,,2024
华北地区,河北,河北,,碳排放管理员L,,博士研究生以上,环境科学与工程类相关专业,10800,,2024
华北地区,河北,唐山,高端装备制造（2人）,研发工程师,,博士（2人）,"电气工程,人工智能",,2,2025
华北地区,河北,唐山,教育（222人）,高校教师,,博士（263人）,"计算机科学与技术,计算机系统结构,计算机软件与理论,计算机应用技术,机械工程,机械制造及其自动化,机械电子工程,车辆工程,控制科学与工程,检测技术与自动化装置,控制理论与控制工程,电气工程,电机与电器,电力系统及其自动化,高电压与绝缘技术,电力电子与电力传动,电工理论与新技术,网络空间安全,网络与信息安全,大数据技术与工程,人工智能,数学,基础数学,计算数学,概率论与数理统计,应用数学,运筹学与控制论,设计学,物理学,理论物理,临床医学,内科学,老年医学,护理学,马克思主义理论,党史,哲学,理论经济学,数字经济,应用经济学,金融,应用统计,统计学,法学,政治学,社会学,中共党史党建学,教育学,心理学,体育学,教育,体育,中国语言文学,外国语言文学,新闻传播学,翻译,中国史,世界史,化学,地理学,海洋科学,地球物理学,动力工程及工程热物理,地质学,生物学,生态学,力学,材料科学与工程,电子科学与技术,环境科学与工程,生物医学工程,药学,仪器科学与技术,信息与通信工程,化学工程与技术,地质资源与地质工程,轻工技术与工程,交通运输工程,船舶与海洋工程,农业工程,林业工程,城乡规划学,软件工程,生物工程,电子信息,材料与化工,生物与医药,管理科学与工程,作物学,园艺学,农业资源与环境,植物保护,畜牧学,林学,水产,农业,林业,食品与营养,食品科学与工程,工商管理学,农林经济管理,公共管理学,信息资源管理,工商管理,公共管理,会计,旅游管理,工程管理,艺术学,艺术学理论,音乐与舞蹈学,艺术,音乐,设计,矿业工程,测绘科学与技术,土木工程,美术学,建筑学,土木水利,基础医学,公共卫生与预防医学,医学技术,光学工程,集成电路科学与工程,中医学,中西医结合,口腔医学,中药学,系统科学,安全科学与工程,冶金工程,民族学,国家安全学,航空宇航科学与技术,兵器科学与技术,戏剧与影视学,比较文学与世界文学,语言学及应用语言学,图书情报与档案管理,美术,数量经济学",,221,2025
华北地区,河北,河北,健康食品产业,食品工程技术人员,,博士,食品科学与工程、食品卫生与营养学等相关专业,11000,,2024
华北地区,河北,河北,高端装备制造产业,智能制造工程技术人员S,,博士,机械工程、自动化、机械电子工程等相关专业,15000,,2024
华北地区,河北,河北,新材料产业,电子材料工程技术人员,,博士,分子材料与工程、化学等相关专业,15000,,2024
华北地区,河北,河北,新一代信息技术产业,雷达导航工程技术人员S,,博士,计算机科学与工程、工业智能、电气工程等相关专业,16000,,2024
华北地区,河北,河北,新一代信息技术产业,人工智能工程技术人员S,,博士,计算机类相关专业,15000,,2024
华北地区,河北,河北,新能源产业,碳汇计量评估师L/S,,博士,新能源科学与工程、环境工程、能源与动力工程、化学工程等相关专业,13000,,2024
华北地区,河北,河北,先进钢铁产业,轧制工程技术人员,,本科以上,金属材料工程专业,8000,,2024
华北地区,河北,河北,先进钢铁产业,自动控制工程技术人员S,,本科以上,钢铁智能冶金技术、机械工程等相关专业,8000,,2024
华北地区,河北,河北,先进钢铁产业,烧结球团原料工,,本科以上,矿物加工工程专业,10000,,2024
华北地区,河北,河北,先进钢铁产业,重冶火法冶炼工,,本科以上,不限,6000,,2024
华北地区,河北,河北,绿色化工产业,化工生产工程技术人员,,本科以上,化工安全工程、高分子材料与工程、化学类、材料类等相关专业,7500,,2024
华北地区,河北,河北,绿色化工产业,水利工程管理工程技术人员,,本科以上,水利工程、水利水电工程、材料类等相关专业,7000,,2024
华北地区,河北,河北,绿色化工产业,化工设计工程技术人员,,本科以上,化学工程与工艺、高分子材料与工程、材料类等相关专业,8500,,2024
华北地区,河北,河北,绿色化工产业,供水排水工程技术人员L,,本科以上,市政工程、环境工程等相关专业,8000,,2024
华北地区,河北,河北,绿色化工产业,土地整治与生态修复工程技术人员L,,本科以上,化工生物技术、测绘工程、农业水利工程、生态学、环境科学与工程等相关专业,8500,,2024
华北地区,河北,河北,绿色化工产业,环境污染防治工程技术人员L,,本科以上,环境科学与工程、环境工程、化工技术类等相关专业,7500,,2024
华北地区,河北,河北,绿色化工产业,煤制烯烃生产工,,本科以上,化工技术类相关专业,6000,,2024
华北地区,河北,河北,健康食品产业,企业经理,,本科以上,食品工程技术、生物科学类等相关专业,11000,,2024
华北地区,河北,河北,健康食品产业,质量管理工程技术人员,,本科以上,机械工程、质量管理工程等相关专业,12000,,2024
华北地区,河北,河北,健康食品产业,营养师,,本科以上,药学、食品科学与工程等相关专业,13000,,2024
华北地区,河北,河北,健康食品产业,项目管理工程技术人员,,本科以上,化学类、环境工程等相关专业,13000,,2024
华北地区,河北,河北,健康食品产业,土壤肥料技术人员,,本科以上,植物科学与技术、农业资源与环境等相关专业,6500,,2024
华北地区,河北,河北,现代轻纺产业,染整工程技术人员,,本科以上,纺织类相关专业,6500,,2024
华北地区,河北,河北,现代轻纺产业,服装设计人员,,本科以上,服装设计与工程专业,7000,,2024
华北地区,河北,河北,现代轻纺产业,纺织工程技术人员,,本科以上,纺织工程、现代纺织技术等相关专业,7500,,2024
华北地区,河北,河北,高端装备制造产业,机械设计工程技术人员,,本科以上,机械设计与制造、模具设计与制造等相关专业,7500,,2024
华北地区,河北,河北,高端装备制造产业,道路交通工程技术人员,,本科以上,交通运输、交通工程等相关专业,7000,,2024
华北地区,河北,河北,高端装备制造产业,机械制造工程技术人员,,本科以上,机械类相关专业,7000,,2024
华北地区,河北,河北,高端装备制造产业,制图员,,本科以上,机械类相关专业,6000,,2024
华北地区,河北,河北,新材料产业,炭素材料工程技术人员,,本科以上,材料科学与工程、材料化学、机械工程等相关专业,9500,,2024
华北地区,河北,河北,新材料产业,金属材料工程技术人员,,本科以上,金属材料工程、冶金工程、复合材料成型工程等相关专业,8000,,2024
华北地区,河北,河北,新材料产业,材料成形与改性工程技术人员,,本科以上,材料化学、材料科学与工程、冶金工程等相关专业,10000,,2024
华北地区,河北,河北,新材料产业,塑料加工工程技术人员,,本科以上,分子科学与工程、材料科学与工程等相关专业,12000,,2024
华北地区,河北,河北,新材料产业,硅酸盐工程技术人员,,本科以上,机械设计与制造、机电设备技术等相关专业,7500,,2024
华北地区,河北,河北,新材料产业,炭素特种材料工,,本科以上,应用化学、分子科学与工程等相关专业,6500,,2024
华北地区,河北,河北,新材料产业,木竹藤棕草加工工程技术人员,,本科以上,木材科学与工程、林产化工、材料科学与工程等相关专业,6000,,2024
华北地区,河北,河北,新材料产业,有机氟生产工,,本科以上,高分子材料与工程、材料化学、能源化学、环境工程等相关专业,6500,,2024
华北地区,河北,河北,新一代信息技术产业,计算机软件工程技术人员S,,本科以上,计算机类相关专业,8500,,2024
华北地区,河北,河北,新一代信息技术产业,嵌入式系统设计工程技术人员S,,本科以上,计算机类相关专业,11000,,2024
华北地区,河北,河北,新一代信息技术产业,通信工程技术人员S,,本科以上,计算机科学与工程、软件工程等相关专业,8500,,2024
华北地区,河北,河北,新一代信息技术产业,云计算工程技术人员S,,本科以上,计算机类相关专业,9000,,2024
华北地区,河北,河北,新一代信息技术产业,半导体芯片制造工,,本科以上,电子信息工程、物理学、机械工程等相关专业,9000,,2024
华北地区,河北,河北,新一代信息技术产业,计算机硬件工程技术人员,,本科以上,计算机类相关专业,8300,,2024
华北地区,河北,河北,新一代信息技术产业,虚拟现实工程技术人员S,,本科以上,计算机类相关专业,8500,,2024
华北地区,河北,河北,新一代信息技术产业,数据安全工程技术人员S,,本科以上,计算机科学与工程、信息安全等相关专业,7500,,2024
华北地区,河北,河北,新一代信息技术产业,信息系统分析工程技术人员S,,本科以上,计算机类相关专业,7000,,2024
华北地区,河北,河北,新一代信息技术产业,网络安全等级保护测评师,,本科以上,计算机科学与工程、网络空间安全、信息安全等相关专业,8500,,2024
